uuid,brand,name,lat,lng,province,city,district,province_code,city_code,district_code,business_area_key,business_area_name,area_id_local,distance_km,radius_km
ce266b95-40fd-4ce5-819c-8903eb0be92d,NIO,蔚来体验中心 | 成都高新机场路,30.586746,104.028588,四川省,成都市,,510000,510100,,四川省_成都市_武侯区__3,交子大道商圈,3,1.2383397784440222,5.272413424653108
db14a3ea-3d4f-4f90-8a8d-566613f3f425,NIO,蔚来空间 | 成都成双大道,30.59201,103.950505,四川省,成都市,,510000,510100,,四川省_成都市_双流区__7,双楠大道奥特莱斯商圈,7,2.1385636811220463,2.4734943486388765
384aa1f0-6936-4278-a971-644684f09aa8,NIO,蔚来空间 | 眉山华信汽车城,30.069691,103.7996,四川省,眉山市,,510000,511400,,四川省_眉山市_东坡区__2,城南新区商圈,2,2.968038758494477,4.281376042381089
31ae7394-1d36-4c4f-8282-29279acdce42,NIO,蔚来空间 | 重庆金菱车世界,29.502698,106.5546,重庆市,重庆城区,,500000,500100,,重庆市_重庆城区_九龙坡区__2,谢家湾万象城商圈,2,5.000764116137491,11.059157119917417
73fa4fb9-5042-480b-ad7a-57434ffa2c0e,NIO,蔚来体验中心 | 襄阳光彩,32.082108,112.163452,湖北省,襄阳市,,420000,420600,,湖北省_襄阳市_樊城区__1,长虹北路商圈,1,3.3720657686305624,3.437821914836275
a87f3643-7edb-4071-a18d-e1303ddcd55f,NIO,蔚来体验中心 | 许昌恒力物流园,33.972688,113.87158,河南省,许昌市,,410000,411000,,河南省_许昌市_建安区__4,许昌中部城区商圈,4,3.209966747033208,12.0
742c59e3-4cb0-47e0-b9e8-df93d457b839,NIO,NM凉山彝族自治州,27.876923,102.265502,四川省,凉山彝族自治州,,510000,513400,,四川省_凉山彝族自治州_西昌市__1,航天大道商圈,1,0.6767130615059367,3.8632502423955595
4880670b-7324-41b3-9896-88194e10fda2,NIO,蔚来体验中心 | 菏泽定陶汽车小镇,35.105738,115.573586,山东省,菏泽市,,370000,371700,,山东省_菏泽市_定陶区__1,定陶城区商圈,1,4.3657170454012295,12.0
fd8cc1c8-9887-422f-8bda-6570ad25f454,NIO,蔚来城市展厅 | 汉口站北广场,30.614673,114.246573,湖北省,武汉市,,420000,420100,,湖北省_武汉市_江汉区__3,范湖/唐家墩商圈,3,1.82945314273114,1.8957715992918194
63418d93-32f7-4e10-a49c-f7bf73a6ea44,NIO,蔚来体验中心 | 武汉光谷一路,30.481272,114.432426,湖北省,武汉市,,420000,420100,,湖北省_武汉市_江夏区__6,光谷南拓综合商圈,6,1.320209185179239,3.5625616770092985
7ed26a39-a0ee-4c74-8dff-e4bb7de74193,NIO,蔚来城市展厅 | 阜阳商厦中心,32.885702,115.789578,安徽省,阜阳市,,340000,341200,,安徽省_阜阳市_颍州区__3,西城老街商圈,3,1.4705830799496578,2.9738046408777468
f95cc1d9-2604-4716-95e4-69bcec6b9e5a,NIO,蔚来体验中心 | 长沙市府,28.229666,112.924563,湖南省,长沙市,,430000,430100,,湖南省_长沙市_岳麓区__6,河西金星路商圈,6,1.2249047512867617,2.1652289171729366
3a0b7335-00b7-42fa-a38e-1457e59b0bcb,NIO,蔚来空间 | 长沙大道,28.162691,113.032596,湖南省,长沙市,,430000,430100,,湖南省_长沙市_雨花区__3,高桥商圈,3,0.2930407818680025,4.32794580174395
872250c9-d475-4eba-a4e8-a610bbdf87a5,NIO,蔚来中心 | 北京中关村,39.977878,116.303525,北京市,北京城区,,110000,110100,,北京市_北京城区_海淀区__3,万柳/巴沟商圈,3,2.524785644855489,3.285272700470368
13c2a69c-8e55-40f6-8694-839e842d2f54,NIO,蔚来体验中心 | 北京上地,40.038218,116.322442,北京市,北京城区,,110000,110100,,北京市_北京城区_海淀区__7,上地-清河商圈,7,1.286268580356908,3.9743311345039705
7660593c-444b-4263-af95-c4e510750d5c,NIO,蔚来体验中心 | 北京亚市,40.088699,116.410594,北京市,北京城区,,110000,110100,,北京市_北京城区_昌平区__2,龙泽/龙旗商圈,2,2.485052468707047,3.9450509157815294
e7f47ac3-ea0d-4157-a1a6-e8281f1a9eea,NIO,蔚来空间 | 合肥高新银泰,31.826653,117.124574,安徽省,合肥市,,340000,340100,,安徽省_合肥市_蜀山区__2,长江西路高新商圈,2,9.20906268130452,10.018340266682454
9e2e7c2b-d675-4740-a7c4-0e0b8307f44a,NIO,蔚来空间 | 合肥荟聚,31.882014,117.270515,安徽省,合肥市,,340000,340100,,安徽省_合肥市_蜀山区__2,长江西路高新商圈,2,5.998220377449764,10.018340266682454
ef3bd93e-6343-4413-835a-f912b9d9035a,NIO,蔚来体验中心 | 天津空港,39.151676,117.368587,天津市,天津城区,,120000,120100,,天津市_天津城区_东丽区__3,华明镇/军粮城商圈,3,8.495455424542827,10.978748212281687
1ec62429-a7b8-4abf-9057-6ac02bed54d7,NIO,蔚来空间 | 天津滨海第五大街,39.033684,117.710584,天津市,天津城区,,120000,120100,,天津市_天津城区_滨海新区__1,于家堡/响螺湾商圈,1,1.7717179638537093,2.4894598684841758
28185183-8b7c-4931-857b-9c43d3ed4868,NIO,蔚来体验中心 | 宿迁国际汽车城,33.924106,118.235489,江苏省,宿迁市,,320000,321300,,江苏省_宿迁市_宿城区__7,南片区商圈,7,8.719156291118024,12.0
90fe27d7-0384-4be1-9b74-cea9c167ccae,NIO,蔚来城市展厅 | 保山汽车城,25.129278,99.186418,云南省,保山市,,530000,530500,,云南省_保山市_隆阳区__2,永昌路商圈,2,1.1183777593109117,1.7624052284638738
50570c42-4903-41cf-bf87-6efbce76edb2,NIO,蔚来空间 | 沭阳汽车城,34.081696,118.789585,江苏省,宿迁市,,320000,321300,,江苏省_宿迁市_沭阳县__4,迎宾大道-浙江商城商圈,4,1.7271513967113425,11.880159373185576
184af748-54b4-4a57-a789-532e1453da4f,NIO,蔚来空间 | 唐山开平汽车园,39.635339,118.255366,河北省,唐山市,,130000,130200,,河北省_唐山市_丰南区__4,青年路商圈,4,8.634736846322093,12.0
a08e02e0-94ac-4160-8b24-ead60f26796f,NIO,蔚来空间 | 镇江句容汽车城,31.920645,119.162594,江苏省,镇江市,,320000,321100,,江苏省_镇江市_句容市__3,郭庄-下蜀外围商圈,3,11.526535705033515,12.0
e52cc4b5-0f40-4b18-a340-81f287edeee8,NIO,蔚来体验中心 | 镇江丹阳汽车城,32.032205,119.598453,江苏省,镇江市,,320000,321100,,江苏省_镇江市_丹阳市__2,城西新城商圈,2,4.29930147413108,4.5044478703763975
82f60fc1-b178-492c-a16d-12e67ed3e4c5,NIO,蔚来体验中心 | 南宁白沙大道,22.771329,108.299451,广西壮族自治区,南宁市,,450000,450100,,广西壮族自治区_南宁市_江南区__4,金凯路-那洪大道商圈,4,2.809033641558953,3.8504381080811014
7ecf2608-4f21-475b-b0f3-6c5f0c20e1a1,NIO,蔚来空间 | 青岛长沙路,36.119953,120.387514,山东省,青岛市,,370000,370200,,山东省_青岛市_市北区__3,浮山后商圈,3,1.2737200113483007,2.7691550534800218
5bd06e64-ee07-4f57-b54d-73f7a9827338,NIO,蔚来空间 | 南宁荟聚,22.748734,108.371565,广西壮族自治区,南宁市,,450000,450100,,广西壮族自治区_南宁市_青秀区__5,江南-医科大商圈,5,7.439326450508413,7.837299130122001
4d53aa1c-63fe-49fa-85ca-dde7a93e31cb,NIO,蔚来中心 | 常州溧阳,31.420289,119.472442,江苏省,常州市,,320000,320400,,江苏省_常州市_溧阳市__1,溧阳城中商圈,1,1.2360606584992133,2.4108987595936058
1a257d63-ebbd-49b3-b15d-38cf05e12e6c,NIO,蔚来空间 | 常州金坛汽车城,31.724894,119.615513,江苏省,常州市,,320000,320400,,江苏省_常州市_金坛区__1,金坛城区中心商圈,1,5.802736037352324,12.0
fdf9c906-5b9d-493e-a8dc-e465e8f90e9f,NIO,蔚来体验中心 | 宜兴融达汽车城,31.37181,119.779541,江苏省,无锡市,,320000,320200,,江苏省_无锡市_宜兴市__5,官林-张渚外围商圈,5,9.996275563817964,12.0
53965779-0954-4871-906d-3a495e99e337,NIO,蔚来空间 | 常州环球港,31.834929,119.973499,江苏省,常州市,,320000,320400,,江苏省_常州市_新北区__2,通江中路商圈,2,1.0428857778173415,1.9955461498698368
5df3abbe-62e3-4c37-9987-6fd4ba926666,NIO,蔚来体验中心 | 常州武进汽车城,31.689231,119.956429,江苏省,常州市,,320000,320400,,江苏省_常州市_武进区__3,大学城/科教城商圈,3,2.1425595785281613,6.433397422438354
5d91c51e-b661-4acc-8732-71ba6eb626e9,NIO,蔚来体验中心 | 江阴森茂,31.877301,120.311436,江苏省,无锡市,,320000,320200,,江苏省_无锡市_江阴市__1,城中商圈,1,1.8966044382027536,12.0
8639acc6-720f-44c7-a1a1-9cc8c0e6b2ac,NIO,蔚来体验中心 | 衢州浙西汽车城,28.926082,118.885474,浙江省,衢州市,,330000,330800,,浙江省_衢州市_柯城区__5,航埠-西区边缘商圈,5,4.7835744650783285,6.457238286195846
4db9ff79-44c6-4cab-b657-b4ebad6e0335,NIO,蔚来空间 | 烟台金沙滩,37.534755,121.215596,山东省,烟台市,,370000,370600,,山东省_烟台市_福山区__3,长江路东段商圈,3,4.329717659415116,6.494793766060331
ef427708-761b-40e6-855c-957d35d74cfc,NIO,蔚来中心 | 张家港览秀城,31.878125,120.563484,江苏省,苏州市,,320000,320500,,江苏省_苏州市_张家港市__7,大新-凤凰镇商圈,7,4.771341385812327,12.0
f301bae1-6160-47f6-9eb9-0e831ba17faf,NIO,蔚来空间 | 湖州德清银泰城,30.510115,119.96345,浙江省,湖州市,,330000,330500,,浙江省_湖州市_德清县__1,武康老城商圈,1,2.738638455174197,5.045538421503682
13dba68c-4536-44ef-b595-b1c4b4b0f1b6,NIO,蔚来体验中心 | 杭州五常,30.236846,120.021542,浙江省,杭州市,,330000,330100,,浙江省_杭州市_余杭区__1,未来科技城商圈,1,3.3106473880635416,4.47006001734822
529c0196-8375-4380-adf4-be2e486320e0,NIO,蔚来体验中心 | 苏州新区汽车城,31.320356,120.543408,江苏省,苏州市,,320000,320500,,江苏省_苏州市_虎丘区__5,通安-枫桥商圈,5,2.6722221124776944,9.667624038969992
bbce6768-9d42-4602-8211-66a797169062,NIO,蔚来体验中心 | 苏州相城汽车城,31.403832,120.620563,江苏省,苏州市,,320000,320500,,江苏省_苏州市_相城区__2,高铁新城商圈,2,1.0076906418523768,2.666264567907871
f701f13f-6110-4359-b4f1-3dfe98d3b5e7,NIO,蔚来体验中心 | 肇庆大道,23.100336,112.498431,广东省,肇庆市,,440000,441200,,广东省_肇庆市_高要区__2,蚬岗镇-金渡镇商圈,2,10.501938777015566,12.0
edd72d54-be0e-485c-a23f-582080649c82,NIO,蔚来体验中心 | 杭州绍兴路汽车城,30.299102,120.155473,浙江省,杭州市,,330000,330100,,浙江省_杭州市_拱墅区__4,新天地商圈,4,3.533484957303106,4.259516892762265
da3442d3-928b-4b80-8dff-c3edc491aa08,NIO,蔚来中心 | 常熟汽车城,31.630312,120.790429,江苏省,苏州市,,320000,320500,,江苏省_苏州市_常熟市__4,东南开发区商圈,4,0.9359275595610218,3.4385071023984217
8c5d896f-a230-43c6-9476-ae4bde71f870,NIO,蔚来空间 | 苏州歌林公园,31.187676,120.608596,江苏省,苏州市,,320000,320500,,江苏省_苏州市_吴中区__2,越溪商圈,2,1.4343245695109705,2.4506606046904995
cb0d48a9-4e5f-4869-b98f-f03c85a84d47,NIO,蔚来中心 | 南通紫琅湖,31.955098,120.924454,江苏省,南通市,,320000,320600,,江苏省_南通市_崇川区__7,开发区科教城商圈,7,1.6926792119506158,2.1713899774020655
f5a655b2-2221-4bd5-9aa3-38db20cdc0b0,NIO,蔚来空间 | 苏州园区苏虹中路,31.326793,120.701546,江苏省,苏州市,,320000,320500,,江苏省_苏州市_吴中区__3,工业园区湖东CBD商圈,3,2.3688876177974594,2.7802294496212796
b7debb64-ff1a-43b3-8710-b89653853264,NIO,蔚来中心 | 杭州滨江宝龙城,30.183189,120.160456,浙江省,杭州市,,330000,330100,,浙江省_杭州市_滨江区__5,浦沿-江南大道西段商圈,5,1.7108728556970212,4.7202393214625396
1397674b-8915-45fe-ab4c-d1d590bdd63d,NIO,蔚来中心 | 杭州临平,30.399342,120.294395,浙江省,杭州市,,330000,330100,,浙江省_杭州市_临平区__2,南苑商圈,2,0.3200703132560205,4.749012797026962
fb0022be-255f-49ff-ab00-be7ca47c5888,NIO,蔚来空间 | 苏州园区永旺,31.31701,120.750501,江苏省,苏州市,,320000,320500,,江苏省_苏州市_吴中区__3,工业园区湖东CBD商圈,3,2.553933703198836,2.7802294496212796
06331676-b40f-406d-8a7f-24e2e5a7c64a,NIO,蔚来城市展厅 | 昆山万象汇,31.375172,120.92045,江苏省,苏州市,,320000,320500,,江苏省_苏州市_昆山市__2,城西商圈,2,1.4080695521891056,6.08084070831837
403fdcaa-57e5-422d-8634-8ba6e31fdd44,NIO,蔚来中心 | 昆山万象汇,31.375172,120.92045,江苏省,苏州市,,320000,320500,,江苏省_苏州市_昆山市__2,城西商圈,2,1.4080695521891056,6.08084070831837
68b8c566-3f47-4f01-8410-d38e57e19d5a,NIO,蔚来空间 | 桐乡汽车城,30.610762,120.583549,浙江省,嘉兴市,,330000,330400,,浙江省_嘉兴市_桐乡市__1,市中心商圈,1,3.148077414180404,3.1855924751373363
58282481-e43b-447f-a91c-7a5247faf396,NIO,蔚来中心 | 昆山山姆,31.351745,120.944545,江苏省,苏州市,,320000,320500,,江苏省_苏州市_昆山市__2,城西商圈,2,2.312967099929139,6.08084070831837
8c763f2a-5466-4b81-af3a-3782496b0cf3,NIO,蔚来体验中心 | 太仓汽车城,31.469642,121.084572,江苏省,苏州市,,320000,320500,,江苏省_苏州市_太仓市__4,高新区/郑和中路商圈,4,4.903012755324204,7.418335774888146
a30c22e3-3a0b-4fb3-b3f4-7ce5029069cd,NIO,蔚来空间 | 绍兴诸暨,29.69475,120.255556,浙江省,绍兴市,,330000,330600,,浙江省_绍兴市_诸暨市__1,城东商圈,1,1.7819580882490866,1.8137119890601208
16b8077f-bd7a-4418-9286-4eae13416aaa,NIO,蔚来体验中心 | 佛山平洲车城,23.028744,113.173563,广东省,佛山市,,440000,440600,,广东省_佛山市_南海区__1,千灯湖商圈,1,2.5771928984316266,3.892596823122311
fe42fdc2-2ddf-458b-ab85-4ccd0f0a7e0c,NIO,蔚来中心 | 广州广粤天地,23.109322,113.333444,广东省,广州市,,440000,440100,,广东省_广州市_天河区__1,珠江新城商圈,1,1.5917409423493274,1.76363551138101
f0b393c4-9c6e-41a6-b48e-df2ebc9f748d,NIO,蔚来中心 | 广州塔,23.098146,113.318468,广东省,广州市,,440000,440100,,广东省_广州市_海珠区__4,燕子岗-泉塘路商圈,4,1.469231326485209,3.810066728955804
ad53b48c-da1e-42b7-bf76-e1b2ce33a8ee,NIO,蔚来中心 | 广州番禺迎宾路,23.014262,113.326467,广东省,广州市,,440000,440100,,广东省_广州市_番禺区__3,钟村-汉溪长隆商圈,3,2.626327956092795,4.691589577357038
4c8d8ece-68a7-4288-8216-68a95ddf6d43,NIO,蔚来体验中心 | 东阳世贸大道,29.27722,120.19745,浙江省,金华市,,330000,330700,,浙江省_金华市_东阳市__2,白云商贸区商圈,2,1.0653218684448944,2.1246345101884465
b5ec372b-4384-49b4-9f42-aab029cb9ef7,NIO,蔚来体验中心 | 广州番禺桥南,22.911703,113.390568,广东省,广州市,,440000,440100,,广东省_广州市_番禺区__4,南村万博商圈,4,3.2861540117020613,8.229261042454269
07d56298-d639-4447-b1b6-a9487493aa2e,NIO,蔚来中心 | 永康皇城里,28.895365,120.059432,浙江省,金华市,,330000,330700,,浙江省_金华市_永康市__1,城西商圈,1,7.8174775936222725,9.61241719435029
431612b9-fcb0-4879-b0bd-2fe771f12879,NIO,蔚来中心 | 佛山顺德顺峰山,22.810836,113.300522,广东省,佛山市,,440000,440600,,广东省_佛山市_顺德区__2,大良新城商圈,2,3.3533360867680946,3.4849005989170987
196dbc65-86ad-4fb2-895e-74e1838dc292,NIO,蔚来空间 | 东莞汇一城,23.000733,113.747572,广东省,东莞市,,440000,441900,,广东省_东莞市_东城街道__2,南城商圈,2,1.1441709113746643,2.5276134199694833
f7ccf2a3-019e-4f50-a18b-749ca39e2f76,NIO,蔚来中心 | 上海宝杨宝龙广场,31.388124,121.476476,上海市,上海城区,,310000,310100,,上海市_上海城区_宝山区__3,淞宝商圈,3,1.9852990025460555,3.9894118898104622
b3da1a5b-25b7-4ba7-ae3f-081a1b8a92c4,NIO,蔚来城市展厅 | 中庚漫游城,31.125297,121.391409,上海市,上海城区,,310000,310100,,上海市_上海城区_闵行区__4,莘庄商圈,4,0.8639088557582659,3.481861848319818
4b9b555b-18aa-44e5-849e-b4373fd4b67f,NIO,蔚来空间 | 上海中庚漫游城,31.125285,121.392412,上海市,上海城区,,310000,310100,,上海市_上海城区_闵行区__4,莘庄商圈,4,0.8274019386381319,3.481861848319818
acefed95-1a53-4bcb-b759-980150a3cf59,NIO,蔚来空间 | 绍兴上虞汽车城,30.053333,120.90741,浙江省,绍兴市,,330000,330600,,浙江省_绍兴市_上虞区__7,谢塘-上浦乡镇商圈,7,6.156418767216184,12.0
49495dfd-d4d0-4a65-9cc1-f5996fc0ddae,NIO,蔚来体验中心 | 中山小榄菊城大道,22.641337,113.216451,广东省,中山市,,440000,442000,,广东省_中山市_南朗街道__2,小榄商圈,2,3.7828775702954998,5.514289465893157
14899302-1153-4164-936b-8198e3bc9541,NIO,蔚来城市展厅 | 上海陆家嘴金融中心,31.225316,121.509399,上海市,上海城区,,310000,310100,,上海市_上海城区_浦东新区__1,陆家嘴商圈,1,0.9089050078981971,1.9207493879576196
2ebee836-8117-4c09-80f7-d78896774327,NIO,蔚来中心 | 东莞虎门,22.820318,113.693418,广东省,东莞市,,440000,441900,,广东省_东莞市_东城街道__6,虎门商圈,6,0.8179659562634467,1.6353400698018696
a7192d85-348e-4274-835e-1532624c11be,NIO,蔚来体验中心 | 梅州梅县,24.249025,116.071485,广东省,梅州市,,440000,441400,,广东省_梅州市_梅县区__5,松口-丙村外围商圈,5,4.889248656605439,12.0
df8660ea-59fe-42ee-b21f-f07eb6fca7a4,NIO,蔚来空间 | 慈溪爱琴海,30.189322,121.269429,浙江省,宁波市,,330000,330200,,浙江省_宁波市_慈溪市__1,慈溪新城河畔商圈,1,0.6170185397559593,0.8369537156212433
5ca2e3cb-ed91-4665-b0f8-1f4e6666f4ec,NIO,蔚来中心 | 深圳深业上城,22.551341,114.062442,广东省,深圳市,,440000,440300,,广东省_深圳市_福田区__4,车公庙-竹子林商圈,4,2.1480958645695605,2.650177786883199
c5cf8590-efbf-44ef-8ed1-5633e66f8a95,NIO,蔚来中心 | 宁波下应北路汽车城,29.814989,121.589497,浙江省,宁波市,,330000,330200,,浙江省_宁波市_鄞州区__2,南部商务区/万达商圈,2,4.158494260696615,4.772037048633489
c6fb6658-f947-4e86-a64a-dd3467885156,NIO,蔚来空间 | 宁波高新宝龙广场,29.877356,121.624416,浙江省,宁波市,,330000,330200,,浙江省_宁波市_鄞州区__1,东部新城商圈,1,1.6911892844961263,2.574551786476695
bf1a384a-03ec-4aea-a7cf-733cf94b8b76,NIO,蔚来空间 | 临海靖江南路,28.813354,121.143403,浙江省,台州市,,330000,331000,,浙江省_台州市_临海市__4,大田片区商圈,4,0.7369915488469733,0.9470688747891046
0ed9d979-81f1-41a8-90a2-a7f3ae0fe872,NIO,蔚来体验中心 | 漳州龙文北,24.52167,117.712552,福建省,漳州市,,350000,350600,,福建省_漳州市_龙文区__3,蓝田商圈,3,1.6317088482795268,2.7666531218501
617bb925-281e-4d2e-bbc9-f4e4259df2c9,NIO,蔚来体验中心 | 福州仓山,25.991333,119.347439,福建省,福州市,,350000,350100,,福建省_福州市_仓山区__3,城门白湖亭商圈,3,3.959159291454007,5.592285392485838
41e31577-8a5b-428a-a379-b49c7643793b,NIO,蔚来体验中心 | 泉州南环,24.916261,118.48546,福建省,泉州市,,350000,350500,,福建省_泉州市_南安市__1,柳城商圈,1,7.011246022162896,8.344342514860243
91bff149-1b41-48c1-8949-09c0fc8173a1,NIO,蔚来服务中心 | 成都机场路,30.586746,104.028588,四川省,成都市,,510000,510100,,四川省_成都市_武侯区__3,交子大道商圈,3,1.2383397784440222,5.272413424653108
7efe8720-125e-416c-814e-db58496305aa,NIO,蔚来服务中心 | 眉山东坡,30.055733,103.810573,四川省,眉山市,,510000,511400,,四川省_眉山市_东坡区__2,城南新区商圈,2,2.1960121793361904,4.281376042381089
a266f5cd-4815-4892-8bd7-22a994498e76,NIO,蔚来服务中心 | 恩施华锐,30.315264,109.487441,湖北省,恩施土家族苗族自治州,,420000,422800,,湖北省_恩施土家族苗族自治州_恩施市__4,金桂大道商圈,4,1.6088478410965217,1.6482121365354392
44e193d8-c701-443d-a600-00a235cf5d4d,NIO,蔚来服务中心 | 巴彦淖尔,40.768305,107.452406,内蒙古自治区,巴彦淖尔市,,150000,150800,,内蒙古自治区_巴彦淖尔市_临河区__1,胜利路商圈,1,2.9872666869866897,3.343257011413233
342893c9-1fd5-4d31-bbf5-b0551f23a325,NIO,蔚来服务中心 | 襄阳光彩,32.082124,112.162448,湖北省,襄阳市,,420000,420600,,湖北省_襄阳市_樊城区__1,长虹北路商圈,1,3.29645962668018,3.437821914836275
36112aa2-c74a-41a2-b891-1d4025de13bb,NIO,蔚来服务中心 | 郑州西三环中原,34.741341,113.580397,河南省,郑州市,,410000,410100,,河南省_郑州市_中原区__5,大学科技园商圈,5,2.9100530231833406,4.623686898715275
b385b17a-1b4d-4cc0-a802-b85748e07489,NIO,蔚来服务中心 | 平顶山高新,33.7247,113.409584,河南省,平顶山市,,410000,410400,,河南省_平顶山市_叶县__4,叶县北部乡镇商圈,4,7.682953328817835,12.0
a098cf6f-8b8e-49ff-86e7-34126c6bbbc3,NIO,蔚来服务中心 | 许昌恒力汽贸园,33.972696,113.870578,河南省,许昌市,,410000,411000,,河南省_许昌市_建安区__4,许昌中部城区商圈,4,3.16324705458436,12.0
9270abd0-4bcd-4ab5-9890-9021fec9e433,NIO,蔚来服务中心 | 周口川汇,33.646321,114.666392,河南省,周口市,,410000,411600,,河南省_周口市_西华县__5,西华南部乡镇商圈,5,10.948703757584568,11.617441293293927
fdfdf0c2-11eb-4582-9085-503e5f24c436,NIO,蔚来服务中心 | 菏泽定陶汽车小镇,35.105738,115.573586,山东省,菏泽市,,370000,371700,,山东省_菏泽市_定陶区__1,定陶城区商圈,1,4.3657170454012295,12.0
316ea905-61ad-43ee-b21d-9346ef339750,NIO,蔚来服务中心 | 武汉光谷一路,30.481261,114.433429,湖北省,武汉市,,420000,420100,,湖北省_武汉市_江夏区__6,光谷南拓综合商圈,6,1.335182488617727,3.5625616770092985
5e88702e-acba-46a9-9be1-a78bfe0ee115,NIO,蔚来服务中心 | 保定威龙,38.885817,115.540555,河北省,保定市,,130000,130600,,河北省_保定市_莲池区__3,七一东路商圈,3,1.9157103297353892,3.8332099727676803
1c1a4f19-f3fc-49cf-b6a0-da1545e099e4,NIO,蔚来服务中心 | 北京百旺绿谷,40.044105,116.244484,北京市,北京城区,,110000,110100,,北京市_北京城区_昌平区__7,北清路商圈,7,9.770211807462823,10.597094288001896
fd0de7c7-04bb-40d6-ad49-784b89158876,NIO,蔚来服务中心 | 北京博瑞页川,39.836168,116.439447,北京市,北京城区,,110000,110100,,北京市_北京城区_丰台区__2,草桥-大红门商圈,2,3.1816691271334365,5.29811632119456
17c35991-7981-4925-975b-387d901ed6b9,NIO,蔚来服务中心 | 北京北清路,40.083786,116.297569,北京市,北京城区,,110000,110100,,北京市_北京城区_昌平区__7,北清路商圈,7,4.54295804956251,10.597094288001896
8b196e28-1eb9-4b6d-b4b2-07ea1a39a351,NIO,蔚来服务中心 | 北京永昌,39.805658,116.521638,北京市,北京城区,,110000,110100,,北京市_北京城区_通州区__4,台湖-马驹桥产业配套商圈,4,4.092220604269039,5.098001227040748
f3809af4-2280-4794-abe3-cda12b8e0a5e,NIO,蔚来服务中心 | 北京亚市,40.088699,116.410594,北京市,北京城区,,110000,110100,,北京市_北京城区_昌平区__2,龙泽/龙旗商圈,2,2.485052468707047,3.9450509157815294
e5885210-1d01-4b43-82a0-444413a111d1,NIO,蔚来服务中心 | 合肥蜀山,31.862773,117.136565,安徽省,合肥市,,340000,340100,,安徽省_合肥市_蜀山区__2,长江西路高新商圈,2,7.678165289253291,10.018340266682454
f79772fc-7e1f-43b9-bc6d-946909d840be,NIO,蔚来服务中心 | 合肥蓬莱,31.753869,117.217549,安徽省,合肥市,,340000,340100,,安徽省_合肥市_包河区__4,老城区西南片商圈,4,6.5328616046042915,7.661461276106807
db454522-35a4-4633-9e49-afc75a01e884,NIO,蔚来服务中心 | 天津空港NSC,39.151676,117.368587,天津市,天津城区,,120000,120100,,天津市_天津城区_东丽区__3,华明镇/军粮城商圈,3,8.495455424542827,10.978748212281687
c8a518d5-1ac9-4e5b-bea3-8ef8dc46a553,NIO,蔚来服务中心 | 宿迁国际汽车城,33.924106,118.235489,江苏省,宿迁市,,320000,321300,,江苏省_宿迁市_宿城区__7,南片区商圈,7,8.719156291118024,12.0
f0b6c624-1dda-4cb8-b054-ce2ee844e1df,NIO,蔚来服务中心 | 柳州城中汽车城,24.314694,109.433583,广西壮族自治区,柳州市,,450000,450200,,广西壮族自治区_柳州市_鱼峰区__1,屏山大道商圈,1,1.7819461410873296,2.1159257095542037
9d30a7e2-dc3c-45f9-8aae-004716cf2d9d,NIO,蔚来服务中心 | 红河辰泰,23.370932,103.345536,云南省,红河哈尼族彝族自治州,,530000,532500,,云南省_红河哈尼族彝族自治州_蒙自市__6,城西商贸区,6,2.3610854482232546,3.2723575177054878
b25e7097-7ee1-40c5-8f8e-d5c3e103f976,NIO,蔚来服务中心 | 抚州临川,27.944186,116.359471,江西省,抚州市,,360000,361000,,江西省_抚州市_临川区__4,金巢大道-复兴大道商圈,4,0.2611236531755138,1.4246726100542626
124dadf5-331e-4f3a-afe8-85be83aac455,NIO,蔚来服务中心 | 镇江丹阳汽车城,32.032205,119.598453,江苏省,镇江市,,320000,321100,,江苏省_镇江市_丹阳市__2,城西新城商圈,2,4.29930147413108,4.5044478703763975
0d685023-9343-4ee7-bd3e-c271f47cb2d5,NIO,蔚来服务中心 | 溧阳昆仑,31.461967,119.49149,江苏省,常州市,,320000,320400,,江苏省_常州市_溧阳市__5,别桥-戴埠外围片区,5,10.134336055865843,12.0
581d24a8-aabe-4c2e-a47d-497479eec42e,NIO,蔚来服务中心 | 盐城森风汽车城,33.363971,120.211504,江苏省,盐城市,,320000,320900,,江苏省_盐城市_盐都区__1,城南新区商圈,1,6.158833817466612,7.817661580121973
367b28e1-3ca1-41d3-88d4-285e2a8aecae,NIO,蔚来服务中心 | 宜兴融达,31.37281,119.779542,江苏省,无锡市,,320000,320200,,江苏省_无锡市_宜兴市__5,官林-张渚外围商圈,5,9.984143327050967,12.0
781219f6-4d5d-479b-b2e5-2267abb0d524,NIO,蔚来服务中心 | 常州武进汽车城,31.689231,119.956429,江苏省,常州市,,320000,320400,,江苏省_常州市_武进区__3,大学城/科教城商圈,3,2.1425595785281613,6.433397422438354
90b27a34-f270-4a58-b347-4bc9f06fdeb0,NIO,蔚来服务中心 | 湖州安吉汽车城,30.626722,119.653551,浙江省,湖州市,,330000,330500,,浙江省_湖州市_安吉县__3,灵峰城南商圈,3,1.8102820455634387,2.167536934699516
7169e56f-d849-4164-b6b7-3654060caadb,NIO,蔚来服务中心 | 无锡江阴,31.856795,120.258551,江苏省,无锡市,,320000,320200,,江苏省_无锡市_江阴市__1,城中商圈,1,5.894737686798587,12.0
